date,true,pred,pred_corrected
2023-05-20,1920.0,1630.4517,1869.7837
2023-05-21,808.0,653.25415,710.88306
2023-05-22,4658.0,3640.4675,3738.9216
2023-05-23,4182.0,3850.1982,4352.015
2023-05-24,3930.0,3839.7654,3998.9941
2023-05-25,1499.0,4059.9832,4070.431
2023-05-26,1371.0,3916.0544,3343.2725
2023-05-27,1601.0,1561.1935,870.274
2023-05-28,704.0,314.07397,149.25284
2023-05-29,4321.0,3968.5789,4061.2266
2023-05-30,4336.0,4126.7954,4313.9907
2023-05-31,4412.0,4117.864,4208.5684
2023-06-01,3988.0,3381.4448,3874.8484
2023-06-02,4415.0,2230.1208,2824.2148
2023-06-03,1728.0,1375.0901,2078.5156
2023-06-04,897.0,622.3362,759.8898
2023-06-05,4272.0,4516.2876,4703.2646
2023-06-06,4471.0,4570.736,4388.4214
2023-06-07,4518.0,4330.197,4356.3325
2023-06-08,4177.0,4057.2183,4191.676
2023-06-09,4111.0,3803.4004,3602.5906
2023-06-10,1892.0,1735.5555,1853.1469
2023-06-11,823.0,380.4038,590.1924
2023-06-12,4528.0,4183.2944,4503.7397
2023-06-13,4174.0,3992.387,4293.704
2023-06-14,4196.0,4216.206,4475.0522
2023-06-15,4104.0,3946.9446,4001.1106
2023-06-16,3880.0,3251.691,3402.7214
2023-06-17,1487.0,1684.77,1862.6865
2023-06-18,709.0,151.02783,50.26445
2023-06-19,1496.0,3720.7886,3937.7349
2023-06-20,1705.0,3555.7737,3110.4001
2023-06-21,4367.0,3119.6375,2706.0862
2023-06-22,4259.0,3322.822,3677.16
2023-06-23,4091.0,3250.333,3534.5308
2023-06-24,1956.0,1455.6301,1933.3695
2023-06-25,791.0,79.481445,322.13055
2023-06-26,4487.0,3144.5195,3709.712
2023-06-27,4434.0,3172.5012,3938.8425
2023-06-28,3921.0,3642.952,3942.5022
2023-06-29,3933.0,4059.3115,4153.158
2023-06-30,4115.0,3786.7688,3780.416
2023-07-01,1377.0,2210.419,2217.031
2023-07-02,661.0,739.55273,531.9259
2023-07-03,4103.0,4401.2695,4461.4814
2023-07-04,4270.0,4605.6045,4403.658
2023-07-05,4387.0,4185.848,4131.229
2023-07-06,4253.0,4120.706,4390.6694
2023-07-07,3778.0,3893.9119,4020.3796
2023-07-08,1704.0,1362.7795,1566.8804
2023-07-09,793.0,38.018066,299.37445
2023-07-10,3853.0,3711.1516,4006.8347
2023-07-11,4675.0,3940.74,4177.7
2023-07-12,4159.0,3956.0833,4245.782
2023-07-13,3972.0,3741.3142,3694.4487
2023-07-14,3556.0,3327.719,3563.8906
2023-07-15,1353.0,1363.7263,1667.6997
2023-07-16,709.0,370.33447,368.0352
2023-07-17,4756.0,3373.274,3541.1953
2023-07-18,4014.0,3921.8855,4408.3853
2023-07-19,3817.0,3473.51,3568.6536
2023-07-20,3712.0,3407.71,3742.8867
2023-07-21,3203.0,3184.8098,3325.7583
2023-07-22,1473.0,1038.8816,1087.9431
2023-07-23,855.0,517.5576,771.754
2023-07-24,4384.0,3823.2756,3841.3838
2023-07-25,4314.0,3967.6401,4211.9023
2023-07-26,4434.0,3588.258,3794.765
2023-07-27,4140.0,3778.062,4142.8447
2023-07-28,3371.0,3465.045,3711.9062
2023-07-29,1394.0,1669.4216,1847.5022
2023-07-30,699.0,566.375,507.4713
2023-07-31,3905.0,4051.6284,4153.792
2023-08-01,3886.0,4350.9863,4423.8643
2023-08-02,4113.0,4578.2266,4469.3823
2023-08-03,4129.0,4684.676,4564.52
2023-08-04,3644.0,3598.0854,3545.3425
2023-08-05,1552.0,1275.2856,1406.333
2023-08-06,785.0,141.98804,274.14935
2023-08-07,3925.0,4110.829,4452.89
2023-08-08,4442.0,4227.5776,4294.112
2023-08-09,4101.0,3859.073,4113.949
2023-08-10,4003.0,4015.0576,4237.5903
2023-08-21,1463.0,3311.047,3381.5234
2023-08-22,4040.0,3716.0884,3151.1926
2023-08-23,3990.0,3851.833,3929.0273
2023-08-24,3986.0,3591.6255,3588.5176
2023-08-25,3637.0,3275.4675,3514.4749
2023-08-26,1541.0,1408.4822,1583.3019
2023-08-27,771.0,257.59375,368.18326
2023-08-28,3496.0,3285.1172,3786.5212
2023-08-29,3632.0,3476.5627,3600.9321
2023-08-30,3677.0,3684.3525,3806.3855
2023-08-31,3399.0,3865.275,3882.3867
2023-09-01,3203.0,3578.0,3432.7737
2023-09-02,1306.0,1608.5619,1482.4359
2023-09-03,750.0,352.239,345.66687
2023-09-04,3525.0,3833.156,3942.7576
2023-09-05,3452.0,3836.1794,3807.7847
2023-09-06,3851.0,3603.051,3590.8884
2023-09-07,3590.0,3704.5708,3975.4988
2023-09-08,3232.0,3121.5073,3238.925
2023-09-09,1212.0,1355.6562,1538.6956
2023-09-10,663.0,284.76465,232.7888
2023-09-11,3797.0,3708.8586,3930.7275
2023-09-12,3635.0,3546.8853,3709.44
2023-09-13,3503.0,3523.274,3519.4673
2023-09-14,3492.0,3442.2505,3494.2979
2023-09-15,3047.0,2939.1982,3099.4316
2023-09-16,1120.0,1359.738,1502.3633
2023-09-17,550.0,395.9978,338.36353
2023-09-18,3451.0,3298.351,3476.945
2023-09-19,3257.0,3369.0327,3458.8923
2023-09-20,3094.0,3077.5142,3133.506
2023-09-21,5203.0,3179.537,3272.9448
2023-09-22,3619.0,2755.8604,3434.8127
2023-09-23,1150.0,1530.5059,1895.5369
2023-09-24,731.0,305.3755,354.5922
2023-09-25,3478.0,2856.1077,3051.9666
2023-09-26,3941.0,2796.6465,3103.9897
2023-09-27,3796.0,2714.0703,3221.0679
2023-09-28,3578.0,3277.1948,3487.2415
2023-09-29,2998.0,2987.373,3104.173
2023-09-30,1396.0,1527.9741,1793.2765
2023-10-01,816.0,510.8208,520.36176
2023-10-02,3726.0,3500.6562,3654.8545
2023-10-03,3898.0,3701.4128,3895.5847
2023-10-04,3931.0,3509.9373,3522.0203
2023-10-05,3749.0,3600.1558,3794.404
2023-10-06,3659.0,2878.2407,3105.4946
2023-10-07,1472.0,1542.8356,1983.9531
2023-10-08,744.0,888.3601,949.4713
2023-10-09,3842.0,3367.3213,3454.3635
2023-10-10,4265.0,3311.364,3527.2573
2023-10-11,4008.0,3316.3643,3676.6729
2023-10-12,3370.0,3363.7468,3715.1772
2023-10-13,1730.0,2953.2068,2988.3562
2023-10-14,1272.0,1611.9641,1403.3809
2023-10-15,708.0,481.03198,584.21246
2023-10-16,1540.0,3049.1462,3072.8496
2023-10-17,3795.0,3230.928,2691.0293
2023-10-18,3714.0,3223.357,3488.3215
2023-10-19,4198.0,3061.69,3195.87
2023-10-20,3372.0,2406.2578,3042.926
2023-10-21,1657.0,1387.4766,1902.7191
2023-10-22,917.0,792.3589,933.0215
2023-10-23,3558.0,2870.336,3163.7275
2023-10-24,3837.0,3023.4614,3270.101
2023-10-25,3503.0,3195.626,3415.396
2023-10-26,2788.0,3565.3516,3723.7383
2023-10-27,2637.0,3152.2773,2881.1223
2023-10-28,1007.0,1610.5579,1434.0413
2023-10-29,439.0,601.27344,560.10443
2023-10-30,3228.0,3303.147,3299.138
2023-10-31,2918.0,3325.2075,3280.1863
2023-11-01,3663.0,3461.5117,3366.659
2023-11-02,3548.0,3490.486,3816.8306
2023-11-03,3041.0,2813.6497,2982.37
2023-11-04,1050.0,1243.6919,1523.2065
2023-11-05,461.0,349.17358,322.7955
2023-11-06,4266.0,3391.2007,3443.0227
2023-11-07,4006.0,3280.7761,3663.816
2023-11-08,4038.0,3323.806,3625.3752
2023-11-09,3095.0,3404.2588,3665.342
2023-11-10,2765.0,2833.8748,2883.0354
2023-11-11,1244.0,1210.2554,1372.8417
2023-11-12,544.0,394.17676,451.54025
2023-11-13,3499.0,3539.2083,3621.3713
2023-11-14,3328.0,3798.1768,3747.4434
2023-11-15,3070.0,3738.6772,3597.663
2023-11-16,2875.0,3551.8367,3475.978
2023-11-17,4063.0,2933.483,2846.1438
2023-11-18,1105.0,1620.3492,1993.1389
2023-11-19,538.0,620.91943,484.05432
2023-11-20,1086.0,3003.9956,3115.109
2023-11-21,4764.0,2919.6848,2425.7378
2023-11-22,3220.0,3011.1265,3740.1353
2023-11-23,3115.0,3002.9932,3173.0913
2023-11-24,2892.0,2981.7878,3067.4502
2023-11-25,1339.0,1450.4397,1520.6985
2023-11-26,796.0,-124.75708,-71.86821
2023-11-27,3545.0,2919.774,3464.1985
2023-11-28,3511.0,3819.4216,3921.926
2023-11-29,3181.0,3970.7273,3981.9922
2023-11-30,3341.0,3731.824,3589.1616
2023-12-01,3355.0,3387.2173,3304.0679
2023-12-02,1597.0,1958.7936,1960.2692
2023-12-03,1063.0,1135.7134,1134.2528
2023-12-04,4416.0,4167.6284,4009.0166
2023-12-05,4420.0,4110.038,4317.3403
2023-12-06,4108.0,3887.3274,4137.3755
2023-12-07,5298.0,3886.6025,4179.271
2023-12-08,1821.0,3163.4343,3632.7522
2023-12-09,2034.0,1625.0077,1351.6907
2023-12-10,1311.0,630.69775,896.496
2023-12-11,3937.0,4020.8904,4246.5977
2023-12-12,3564.0,4218.418,4270.341
2023-12-13,3956.0,4086.916,3893.8933
2023-12-14,3414.0,4509.3765,4372.6265
2023-12-15,3011.0,3289.7341,3230.2148
2023-12-16,1308.0,2290.7717,2357.2122
2023-12-17,468.0,1278.5586,784.0553
2023-12-18,3472.0,4456.8506,4373.597
2023-12-19,3446.0,4344.7183,4189.524
2023-12-20,3153.0,3995.2117,3706.0579
2023-12-21,2868.0,3890.0046,3850.9275
2023-12-22,2540.0,3508.099,3200.5916
2023-12-23,879.0,2186.2578,1936.006
2023-12-24,231.0,818.0393,488.36807
2023-12-25,260.0,3848.7832,3835.39
2023-12-26,2907.0,3966.2122,2860.2876
2023-12-27,3082.0,3877.729,3671.2603
2023-12-28,2977.0,3790.3018,3464.7405
2023-12-29,2717.0,3016.0293,2858.7864
2023-12-30,998.0,1650.65,1692.1678
2023-12-31,265.0,706.0608,477.47137
2024-01-01,187.0,4402.538,4546.813
2024-01-02,3116.0,4160.2783,3022.0962
2024-01-03,3190.0,4239.064,3949.0273
2024-01-04,3228.0,3998.4136,3440.6123
2024-01-05,3310.0,3033.2812,2772.5747
2024-01-06,1312.0,1391.5552,1336.6809
2024-01-07,389.0,850.03296,834.3853
2024-01-08,3236.0,4437.9976,4751.394
2024-01-09,3159.0,4002.1538,3776.4836
2024-01-10,3180.0,4079.5278,3793.748
2024-01-11,2937.0,3755.1506,3629.949
2024-01-12,2664.0,3169.6147,2760.836
2024-01-13,969.0,1685.8987,1347.1403
2024-01-14,439.0,759.09033,644.22546
2024-01-15,3052.0,3626.4402,3605.8022
2024-01-16,3376.0,3497.5596,3404.8384
2024-01-17,3214.0,3429.6042,3452.3208
2024-01-18,2869.0,3406.1814,3455.656
2024-01-19,3395.0,3212.4836,3123.7651
2024-01-20,1236.0,1869.4948,2135.7397
2024-01-21,443.0,966.19507,758.03516
2024-01-22,3554.0,3639.9255,3631.6628
2024-01-23,3206.0,3639.767,3640.023
2024-01-24,3110.0,3551.3145,3338.1924
2024-01-25,3139.0,3522.2407,3424.934
2024-01-26,3236.0,3269.198,3217.723
2024-01-27,1260.0,2165.019,2345.2014
2024-01-28,549.0,1208.7776,1025.7086
2024-01-29,3650.0,3751.084,3704.193
2024-01-30,3228.0,3601.072,3614.5542
2024-01-31,4303.0,3590.0674,3533.637
2024-02-01,4130.0,3781.4893,4057.706
2024-02-02,3502.0,3467.4421,3595.8782
2024-02-03,1300.0,2225.689,2451.5632
2024-02-04,672.0,1331.6123,1190.8186
2024-02-05,3903.0,4100.369,3947.3047
2024-02-06,3682.0,3891.4324,3919.9087
2024-02-07,3773.0,4334.0586,4242.866
2024-02-08,3218.0,4314.085,4111.495
2024-02-09,2940.0,3659.2422,3386.2312
2024-02-10,898.0,2140.8271,2066.5642
2024-02-11,383.0,1003.8435,714.22217
2024-02-12,1078.0,3923.2144,3834.3872
2024-02-13,1159.0,3559.0737,2697.2153
2024-02-14,3217.0,3652.644,2968.204
2024-02-15,3482.0,3386.2085,3270.6926
2024-02-16,3850.0,3239.968,3289.0125
2024-02-17,1053.0,1766.3988,2113.65
2024-02-18,385.0,639.6692,515.68823
2024-02-19,3095.0,2928.1138,3127.2766
2024-02-20,3225.0,2976.4688,3281.128
2024-02-21,3146.0,2953.6626,3085.8408
2024-02-22,2903.0,3395.0107,3463.796
2024-02-23,3261.0,2968.1362,2742.747
2024-02-24,1104.0,1757.8372,1839.8761
2024-02-25,550.0,781.8179,655.03894
2024-02-26,3483.0,3024.9253,2965.8171
2024-02-27,3645.0,3258.119,3357.1365
2024-02-28,3977.0,3133.2483,3238.6792
2024-02-29,3656.0,2755.5386,3201.2036
2024-03-01,2932.0,2977.7087,3339.0684
2024-03-02,1134.0,1553.317,1713.0603
2024-03-03,523.0,634.5134,658.2128
2024-03-04,3878.0,3703.8076,3644.064
2024-03-05,3572.0,3670.245,3771.9397
2024-03-06,3694.0,3639.0793,3600.6267
2024-03-07,3506.0,3901.788,3791.1704
2024-03-08,3748.0,3220.2344,3203.7253
2024-03-09,1418.0,1720.3186,2215.067
2024-03-10,745.0,743.5383,817.5259
2024-03-11,3412.0,3492.9812,3618.8147
2024-03-12,2946.0,3414.15,3502.7197
2024-03-13,4849.0,3402.9072,3314.4924
2024-03-14,3998.0,3347.8877,3966.8076
2024-03-15,5158.0,3216.8804,3432.186
2024-03-16,1445.0,1970.3522,2727.0403
2024-03-17,700.0,757.26587,696.5777
2024-03-18,3934.0,3466.0366,3616.1218
2024-03-19,4609.0,3215.107,3462.4644
2024-03-20,4587.0,3724.3918,4123.6816
2024-03-21,3652.0,3542.2913,3879.1455
2024-03-22,3416.0,3899.142,3900.3843
2024-03-23,1059.0,2237.0527,2260.0054
2024-03-24,439.0,462.59863,274.2899
2024-03-25,3647.0,4066.9753,4083.8958
2024-03-26,3197.0,4037.503,3804.8613
2024-03-27,2929.0,4230.7334,4048.5703
2024-03-28,2676.0,3683.512,3287.4407
2024-03-29,1102.0,3549.8757,3387.419
2024-03-30,815.0,1741.5985,1188.357
2024-03-31,347.0,526.345,366.71167
2024-04-01,1286.0,4097.504,3961.1313
2024-04-02,1380.0,4023.7825,3332.4358
2024-04-03,3384.0,4001.6145,3327.833
2024-04-04,3388.0,3785.3508,3562.6687
2024-04-05,2762.0,2449.7197,2531.9219
2024-04-06,855.0,1453.5149,1728.6511
2024-04-07,479.0,1129.2498,890.7048
2024-04-08,6346.0,4165.658,4206.9243
2024-04-09,5072.0,3830.955,4740.673
2024-04-10,3283.0,3902.497,4154.286
2024-04-11,3221.0,3501.1365,3619.291
2024-04-12,2900.0,3116.5737,2993.9248
2024-04-13,1103.0,1717.2451,1477.1157
2024-04-14,507.0,995.58936,871.2472
2024-04-15,3217.0,5246.261,4930.846
2024-04-16,3556.0,5258.0527,4383.843
2024-04-17,3458.0,4468.7124,4074.511
2024-04-18,3043.0,4349.248,4026.775
2024-04-19,4087.0,3148.366,2755.5278
2024-04-20,1048.0,1368.5767,1909.2412
2024-04-21,368.0,1135.0964,1000.9641
2024-04-22,3668.0,3272.0598,3260.658
2024-04-23,3898.0,3478.3938,3975.5032
2024-04-24,3520.0,3259.4204,3539.1685
2024-04-25,3987.0,3434.0693,3544.8655
2024-04-26,3705.0,2972.7085,3092.8242
2024-04-27,1154.0,1418.6108,1738.5956
2024-04-28,463.0,33.178955,181.12834
2024-04-29,3567.0,3462.1165,3626.5269
2024-04-30,3761.0,3865.6267,3832.0432
2024-05-01,628.0,4165.787,4311.517
2024-05-02,3393.0,4176.8525,3211.9707
2024-05-03,5689.0,3154.585,2808.4563
2024-05-04,2021.0,1610.6615,2254.987
2024-05-05,569.0,314.03174,553.96606
2024-05-06,4536.0,3948.1357,4181.798
2024-05-07,5144.0,3991.801,4217.911
2024-05-08,4468.0,2936.6711,3763.522
2024-05-09,3980.0,3310.1978,4007.7627
2024-05-10,3876.0,3849.2397,3892.362
2024-05-11,1468.0,2023.6616,2150.5022
2024-05-12,544.0,578.0923,504.93182
2024-05-13,5732.0,4331.265,4242.4497
2024-05-14,6135.0,3839.4773,4365.922
2024-05-15,6242.0,4412.5386,5108.003
2024-05-16,4769.0,3763.5034,4411.609
2024-05-17,4958.0,3797.5784,4322.155
2024-05-18,2130.0,1658.0627,2403.0205
2024-05-19,1393.0,398.0564,817.86725
2024-05-20,4281.0,3871.3118,4197.763
2024-05-21,4303.0,4401.063,4372.071
2024-05-22,4149.0,4871.589,4806.062
2024-05-23,4264.0,4660.6753,4515.634
2024-05-24,3644.0,4246.304,4010.133
2024-05-25,1109.0,2158.4766,1995.897
2024-05-26,710.0,726.90283,640.29944
2024-05-27,6057.0,4075.478,4323.4004
2024-05-28,5496.0,3818.9785,4447.48
2024-05-29,3852.0,3948.9636,4723.994
2024-05-30,3960.0,3639.2856,3972.5632
2024-05-31,3941.0,3555.9204,3884.8674
2024-06-01,1491.0,1608.326,1905.2461
2024-06-02,766.0,91.713135,145.39415
2024-06-03,5465.0,5509.8975,5508.056
2024-06-04,5249.0,5989.591,5815.2144
2024-06-05,6747.0,5125.146,5018.3906
2024-06-06,4565.0,5331.2744,5949.2695
2024-06-07,8696.0,4194.4155,4064.3071
2024-06-08,3026.0,1884.2831,3558.082
2024-06-09,1117.0,937.7864,1229.4119
2024-06-10,8228.0,4931.7837,5253.4956
2024-06-11,6371.0,5247.6816,6548.607
2024-06-12,5465.0,5539.2954,5793.818
2024-06-13,5002.0,4916.6084,5251.1504
2024-06-14,4138.0,4831.3467,4485.256
2024-06-15,1408.0,2475.4355,2091.6072
2024-06-16,694.0,104.82007,18.490463
2024-06-17,1350.0,5607.8496,5567.2173
2024-06-18,6953.0,5572.677,4139.3994
2024-06-19,4417.0,5464.9556,6429.704
2024-06-20,2071.0,4928.7773,4519.3755
2024-06-21,1727.0,5022.202,4484.2153
2024-06-22,1395.0,2025.5454,1299.8857
2024-06-23,579.0,1854.7181,1474.0214
2024-06-24,5589.0,4083.2354,3989.5957
2024-06-25,5771.0,5693.2905,6186.8237
2024-06-26,5205.0,5445.157,5395.0923
2024-06-27,4909.0,4828.824,5147.825
2024-06-28,4597.0,3025.5754,3438.7646
2024-06-29,1593.0,1767.1356,2137.359
2024-06-30,661.0,1333.6963,1736.6152
2024-07-01,4834.0,5507.3076,5185.2134
2024-07-02,4905.0,6348.9805,5880.2363
2024-07-03,3003.0,5846.41,5250.121
2024-07-04,7441.0,5445.379,4935.3516
2024-07-05,5898.0,4817.523,4890.27
2024-07-06,2290.0,2065.079,2304.3503
2024-07-07,619.0,328.312,653.015
2024-07-08,5496.0,5278.507,5498.4453
2024-07-09,1846.0,5378.795,5657.871
2024-07-10,5527.0,4502.832,3939.2212
2024-07-11,6337.0,4331.325,4316.7305
2024-07-12,5472.0,4351.579,4767.1104
2024-07-13,1978.0,2036.2069,2594.89
2024-07-14,539.0,-260.24927,-484.9455
2024-07-15,4877.0,5559.7915,5849.7354
2024-07-16,6046.0,4890.8364,5456.1523
2024-07-17,5366.0,5026.1694,5499.2886
2024-07-18,5412.0,5492.468,5389.462
2024-07-19,4822.0,5618.9,5732.8325
2024-07-20,1710.0,2461.2322,2285.3293
2024-07-21,641.0,613.041,257.00815
2024-07-22,5198.0,5628.075,5999.919
2024-07-23,5590.0,5896.8057,5681.551
2024-07-24,5880.0,5712.494,5539.138
2024-07-25,5623.0,5777.8584,5912.5215
2024-07-26,5493.0,5038.035,5186.3823
2024-07-27,2028.0,2103.7405,2390.4883
2024-07-28,522.0,-200.78857,115.48352
2024-07-29,5862.0,4832.453,5174.671
2024-07-30,6162.0,5135.839,5462.678
2024-07-31,6100.0,5075.4756,5522.2544
2024-08-01,5300.0,5381.6885,5751.0264
2024-08-02,5669.0,4918.494,4847.4634
2024-08-03,2097.0,2035.602,2536.057
2024-08-04,709.0,-327.0537,-150.48712
2024-08-05,6655.0,5325.941,5540.0024
2024-08-06,6851.0,5941.698,6358.4595
2024-08-07,6404.0,5289.981,5603.1885
2024-08-08,3669.0,5761.5947,6270.6396
